id,time,file,behaviour,type,family,stage,comment
18,822.291,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Juvenile,
18,833.703,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Juvenile,
18,863.799,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Unknown,
18,879.682,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Unknown,
18,1184.72,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Unknown,
18,1222.224,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Unknown,
18,1346.481,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,aggression,None,Unknown,Unknown,
18,1523.928,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1550.889,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1572.944,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1575.547,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1580.418,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1627.398,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1705.91,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1774.412,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,1783.388,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(3).MP4,aggression,None,Unknown,Unknown,
18,868.738,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID18/CV_T1_ID18(2).MP4,intruder,Heterospecific,Wrasse,Adult,
21,871.207,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
21,1318.62,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish x 2
21,1254.356,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,Striped parrotfish x 2
21,638.638,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(1).MP4,intruder,Heterospecific,Snapper,Adult,Yellowtail snapper
21,769.105,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,None,Unknown,Unknown,
21,947.449,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,None,Unknown,Unknown,
21,1060.429,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,None,Unknown,Unknown,
21,1403.305,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID21/CV_T1_ID21(2).MP4,aggression,None,Unknown,Unknown,
22,309.409,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(1).MP4,aggression,Conspecific,Damselfish,Adult,
22,800.236,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Conspecific,Damselfish,Adult,
22,858.06,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Conspecific,Damselfish,Adult,
22,912.548,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Conspecific,Damselfish,Adult,
22,1393.595,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Conspecific,Damselfish,Adult,
22,450.784,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(1).MP4,intruder,Conspecific,Damselfish,Adult,Bicolour cohabitant
22,782.952,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,intruder,Conspecific,Damselfish,Adult,
22,1134.637,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,intruder,Conspecific,Damselfish,Adult,
22,475.875,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(1).MP4,intruder,Heterospecific,Jack,Adult,
22,577.11,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
22,1081.517,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
22,1210.279,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
22,1705.176,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Parrotfish,Adult,
22,1529.834,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Pufferfish,Adult,
22,1581.252,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Pufferfish,Adult,
22,749.652,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
22,1263.932,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
22,1041.944,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,None,Unknown,Unknown,
22,1071.206,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,None,Unknown,Unknown,
22,1598.97,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,None,Unknown,Unknown,
22,809.478,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
22,1425.764,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
22,1674.178,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Wrasse,Adult,
22,1768.806,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,aggression,Heterospecific,Wrasse,Juvenile,
22,602.836,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(1).MP4,intruder,Heterospecific,Wrasse,Juvenile,
22,799.869,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(2).MP4,intruder,Heterospecific,Wrasse,Juvenile,
22,1464.336,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,intruder,Heterospecific,Wrasse,Adult,
22,1557.162,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID22/CV_T1_ID22(3).MP4,intruder,Heterospecific,Wrasse,Adult,
23,458.525,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(1).MP4,intruder,Heterospecific,Chromis,Adult,"Blue chromis
"
23,914.85,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,intruder,Heterospecific,Chromis,Adult,Blue chromis
23,1775.013,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(3).MP4,intruder,Heterospecific,Chromis,Adult,Blue chromis
23,451.217,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(1).MP4,aggression,Heterospecific,Grouper,Adult,Barred hamlet
23,442.609,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(1).MP4,intruder,Heterospecific,Grouper,Unknown,Graysby
23,870.406,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,Bluehead wrasse x 5
23,1079.048,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,aggression,Heterospecific,Surgeonfish,Adult,Blue tang
23,789.625,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,"Striped parrotfish
"
23,984.854,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,Striped parrotifish
23,1539.21,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(3).MP4,intruder,Heterospecific,Parrotfish,Adult,Striped parrotfish
23,655.722,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(1).MP4,intruder,Heterospecific,Snapper,Adult,Schoolmaster
23,1091.126,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,aggression,Heterospecific,Jack,Adult,
23,1283.452,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
23,1432.804,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(3).MP4,aggression,Heterospecific,Parrotfish,Adult,Redband parrotfish
23,1766.237,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID23/CV_T1_ID23(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,"Striped parrotfish
"
24,300.133,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(1).MP4,intruder,Heterospecific,Grouper,Adult,
24,1278.113,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,intruder,Heterospecific,Grouper,Adult,
24,1415.117,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,intruder,Heterospecific,Grouper,Adult,
24,1622.46,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(3).MP4,intruder,Heterospecific,Grouper,Adult,
24,1700.572,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(3).MP4,intruder,Heterospecific,Grouper,Adult,
24,1099.368,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,intruder,Heterospecific,Jack,Adult,
24,347.247,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
24,527.66,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
24,999.802,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,aggression,Heterospecific,Pufferfish,Adult,
24,765.968,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
24,1238.574,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
24,1591.229,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(3).MP4,intruder,Heterospecific,Surgeonfish,Adult,
24,1388.957,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,aggression,Heterospecific,Unidentified,Unknown,
24,1346.281,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,aggression,None,Unknown,Unknown,
24,1552.59,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(3).MP4,aggression,None,Unknown,Unknown,
24,810.446,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
24,1190.859,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(2).MP4,aggression,Heterospecific,Wrasse,Juvenile,
24,1560.031,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID24/CV_T1_ID24(3).MP4,intruder,Heterospecific,Wrasse,Adult,
25,654.654,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(1).MP4,intruder,Heterospecific,Chromis,Adult,Bue chromis
25,1680.952,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(3).MP4,intruder,Heterospecific,Jack,Adult,Bar jack x 2
25,489.823,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
25,643.81,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(1).MP4,aggression,Heterospecific,Parrotfish,Adult,Striped parrotfish
25,709.845,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish x 2
25,766.369,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
25,931.4,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,Striped parrotfish
25,1155.357,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Parrotfish,Adult,Striped parrotfish
25,727.196,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Pufferfish,Adult,Sharpnose pufferfish
25,1133.369,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Pufferfish,Adult,Shortnosed pufferfish
25,1338.106,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,aggression,Heterospecific,Pufferfish,Adult,Shortnose pufferfish
25,1421.693,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(3).MP4,aggression,Heterospecific,Pufferfish,Adult,Shortnosed pufferfish
25,831.801,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(2).MP4,intruder,Heterospecific,Surgeonfish,Adult,Blue tang
25,370.47,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(1).MP4,aggression,None,Unknown,Unknown,
25,586.619,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID25/CV_T1_ID25(1).MP4,aggression,None,Unknown,Unknown,
26,561.594,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(1).MP4,intruder,Heterospecific,Chromis,Adult,
26,1362.898,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,aggression,Conspecific,Damselfish,Adult,
26,1452.157,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Conspecific,Damselfish,Juvenile,
26,722.325,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Grouper,Adult,
26,1139.475,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Grouper,Adult,
26,1391.159,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Jack,Adult,
26,1665.27,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Jack,Adult,
26,1167.669,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
26,1649.32,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
26,391.725,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1127.763,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1581.886,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1638.543,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1645.45,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1708.112,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
26,1140.175,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
26,1153.088,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
26,1199.802,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
26,493.026,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(1).MP4,intruder,Heterospecific,Snapper,Adult,
26,522.889,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(1).MP4,aggression,None,Unknown,Unknown,
26,629.329,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(1).MP4,aggression,None,Unknown,Unknown,
26,1173.709,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,aggression,None,Unknown,Unknown,
26,1302.037,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,aggression,None,Unknown,Unknown,
26,1428.833,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,aggression,None,Unknown,Unknown,
26,960.93,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(2).MP4,intruder,Heterospecific,Wrasse,Adult,
26,1484.622,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID26/CV_T1_ID26(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
27,884.987,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,aggression,Conspecific,Damselfish,Adult,
27,1262.865,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Grouper,Adult,
27,1555.76,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(3).MP4,intruder,Heterospecific,Grouper,Adult,
27,821.357,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Jack,Adult,
27,554.954,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(1).MP4,aggression,Heterospecific,Parrotfish,Adult,
27,986.622,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
27,1408.61,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Parrotfish,Adult,
27,1788.226,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
27,782.451,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
27,1401.536,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
27,1703.975,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID27/CV_T1_ID27(3).MP4,intruder,Heterospecific,Wrasse,Juvenile,
28,473.974,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Chromis,Adult,
28,1165.134,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Chromis,Adult,
28,1376.612,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Chromis,Unknown,
28,1786.958,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,intruder,Heterospecific,Chromis,Adult,
28,401.468,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,Conspecific,Damselfish,Juvenile,
28,318.018,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Conspecific,Damselfish,Juvenile,
28,1668.039,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,intruder,Conspecific,Damselfish,Adult,
28,1414.549,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Goatfish,Unknown,
28,429.562,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Grouper,Adult,
28,680.813,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
28,682.148,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,aggression,Heterospecific,Parrotfish,Juvenile,
28,334.634,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,439.639,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,492.392,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
28,597.163,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Adult,
28,663.029,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,685.818,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(1).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,709.879,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,1219.955,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,1478.45,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,1747.986,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(3).MP4,intruder,Heterospecific,Parrotfish,Juvenile,
28,1220.889,E:/Honduras/Utila 2022/Individual damsels/Individual behavior videos/CV_T1_ID28/CV_T1_ID28(2).MP4,intruder,Heterospecific,Pufferfish,Adult,
